"37","30","0","2013"
"37","31","0","2013"
"37","32","0","2013"
"37","33","0","2013"
"37","34","0","2013"
"38","0","76179","2013"
"38","1","46365","2013"
"38","2","2546","2013"
"38","3","5162","2013"
"38","4","8330","2013"
"38","5","0","2013"
"38","6","2526","2013"
"38","7","1135","2013"
"38","8","0","2013"
"38","9","0","2013"
"38","10","0","2013"
"38","11","0","2013"
"38","12","0","2013"
"38","13","0","2013"
"38","14","0","2013"
"38","15","404","2013"
"38","16","0","2013"
"38","17","0","2013"
"38","18","0","2013"
"38","19","0","2013"
"38","20","0","2013"
"38","21","0","2013"
"38","22","0","2013"
"38","23","0","2013"
"38","24","0","2013"
"38","25","0","2013"
"38","26","816","2013"
"38","27","0","2013"
"38","28","0","2013"
"38","29","0","2013"
"38","30","0","2013"
"38","31","0","2013"
"38","32","0","2013"
"38","33","0","2013"
"38","34","0","2013"
"39","0","64416","2013"
"39","1","49059","2013"
"39","2","3934","2013"
"39","3","5840","2013"
"39","4","12568","2013"
"39","5","0","2013"
"39","6","3102","2013"
"39","7","884","2013"
"39","8","0","2013"
"39","9","0","2013"
"39","10","0","2013"
"39","11","0","2013"
"39","12","0","2013"
"39","13","0","2013"
"39","14","0","2013"
"39","15","290","2013"
"39","16","0","2013"
"39","17","0","2013"
"39","18","0","2013"
"39","19","0","2013"
"39","20","0","2013"
"39","21","0","2013"
"39","22","0","2013"
"39","23","0","2013"
"39","24","0","2013"
"39","25","0","2013"
"39","26","828","2013"
"39","27","0","2013"
"39","28","0","2013"
"39","29","0","2013"
"39","30","0","2013"
"39","31","0","2013"
"39","32","0","2013"
"39","33","0","2013"
"39","34","0","2013"
"40","0","58349","2013"
"40","1","62641","2013"
"40","2","1950","2013"
"40","3","4649","2013"
"40","4","8173","2013"
"40","5","0","2013"
"40","6","2693","2013"
"40","7","1854","2013"
"40","8","0","2013"
"40","9","0","2013"
"40","10","0","2013"
"40","11","0","2013"
"40","12","0","2013"
"40","13","0","2013"
"40","14","0","2013"
"40","15","0","2013"
"40","16","0","2013"
"40","17","0","2013"
"40","18","0","2013"
"40","19","0","2013"
"40","20","0","2013"
"40","21","0","2013"
"40","22","0","2013"
"40","23","0","2013"
"40","24","0","2013"
"40","25","0","2013"
"40","26","0","2013"
"40","27","0","2013"
"40","28","0","2013"
"40","29","0","2013"
"40","30","0","2013"
"40","31","0","2013"
"40","32","0","2013"
"40","33","0","2013"
"40","34","0","2013"
"41","0","46650","2013"
"41","1","55711","2013"
"41","2","1889","2013"
"41","3","6435","2013"
"41","4","9876","2013"
"41","5","0","2013"
"41","6","2434","2013"
"41","7","0","2013"
"41","8","0","2013"
"41","9","0","2013"
"41","10","0","2013"
"41","11","0","2013"
"41","12","0","2013"
"41","13","0","2013"
"41","14","0","2013"
"41","15","0","2013"
"41","16","0","2013"
"41","17","0","2013"
"41","18","143","2013"
"41","19","0","2013"
"41","20","0","2013"
"41","21","4051","2013"
"41","22","0","2013"
"41","23","0","2013"
"41","24","0","2013"
"41","25","0","2013"
"41","26","790","2013"
"41","27","0","2013"
"41","28","0","2013"
"41","29","0","2013"
"41","30","0","2013"
"41","31","0","2013"
"41","32","0","2013"
"41","33","0","2013"
"41","34","0","2013"
"42","0","47180","2013"
"42","1","59686","2013"
"42","2","2050","2013"
"42","3","8657","2013"
"42","4","14229","2013"
"42","5","0","2013"
"42","6","2937","2013"
"42","7","803","2013"
"42","8","0","2013"
"42","9","0","2013"
"42","10","0","2013"
"42","11","0","2013"
"42","12","0","2013"
"42","13","0","2013"
"42","14","0","2013"
"42","15","0","2013"
"42","16","0","2013"
"42","17","0","2013"
"42","18","0","2013"
"42","19","0","2013"
"42","20","0","2013"
"42","21","3802","2013"
